   -6.7931951270974    4.5581091598698   -3.7374558145153    6.5908532204781
   -5.0216121230523    5.2329450088772   -3.4392715672357    1.1834394644789
   -5.8702934213087   10.2678649781204   -7.3921939002605    5.4037750482508
   0.38728856150850  -0.29113957517483    8.8305863416912   -14.338990351351
    7.3259066284025   -1.8077119980055   0.25948580529776   -7.1003038470183D-02
    8.2539655029906   -9.9716679899055    2.3912789164008  -0.44209578843754
  -0.17065475770023   -1.4684987645668D-02   0.11550432966645   0.67834882202196
   0.30264784577093   -9.2318523643117D-02   0.91791631786815    8.7419103271696D-02
    1.4718002790025D-03   -2.6739322498881D-03    2.2168825690283D-03
    5.9672748604100D-03
