   1.000000000000000      0.8727340133387296      0.1380817567518654    
  0.1916519285645783      0.3776162972566243      0.7526987182630544    
  0.8727340133387296      0.9999999999999999      4.2440997000682035E-02
  6.2469510863894967E-02  0.1460852888343817      0.4062013230296297    
  0.1380817567518654      4.2440997000682035E-02   1.000000000000000    
  0.9778433363827625      0.7781993833378138      0.3711115505082528    
  0.1916519285645783      6.2469510863894967E-02  0.9778433363827625    
   1.000000000000000      0.8824091647945231      0.4790870215728590    
  0.3776162972566243      0.1460852888343817      0.7781993833378138    
  0.8824091647945231       1.000000000000000      0.7637316320902457    
  0.7526987182630544      0.4062013230296297      0.3711115505082528    
  0.4790870215728590      0.7637316320902457       1.000000000000000    
  -7.859708955000000      -7.529243273998961     -0.9343906668491000    
  -1.302202699242304      -2.600111247565914      -5.360597472437083    
  -7.529243273998961      -5.196051195000000     -0.6220277699433263    
 -0.9078395568885179      -2.063577496531695      -5.308916412170947    
 -0.9343906668491000     -0.6220277699433263      -1.409049573333333    
  -1.513952412358543      -1.583248492327319      -1.300352076835408    
  -1.302202699242304     -0.9078395568885179      -1.513952412358543    
  -1.679268240000000      -1.887108074348548      -1.695052814909735    
  -2.600111247565914      -2.063577496531695      -1.583248492327319    
  -1.887108074348548      -2.509427173333333      -2.809884283062936    
  -5.360597472437083      -5.308916412170946      -1.300352076835408    
  -1.695052814909735      -2.809884283062936      -4.252127573333334    
   2.168937500000000       2.206575886873337      0.1740026516966109    
  0.2486432458719778      0.5341230962244306       1.267155648346271    
   2.206575886873337       2.341737991138833      0.1601813170835378    
  0.2295933255991148      0.4981611189938950       1.211935117268853    
  0.1740026516966109      0.1601813170835378      1.8447265470598210E-02
  2.6067707235857724E-02  5.4060345504926859E-02  0.1182959367667119    
  0.2486432458719778      0.2295933255991148      2.6067707235857723E-02
  3.6857258337260164E-02  7.6569656214150761E-02  0.1681645033085976    
  0.5341230962244306      0.4981611189938950      5.4060345504926859E-02
  7.6569656214150761E-02  0.1599219208489645      0.3552351356600790    
   1.267155648346271       1.211935117268853      0.1182959367667119    
  0.1681645033085976      0.3552351356600790      0.8091224970911469    
   2.206575886873337       2.759058863625510      7.7961562826244855E-02
  0.1163295724607973      0.2836204614414205      0.8626677929136415    
   2.341737991138833       3.017675959538236      7.5737554184937996E-02
  0.1133114093594978      0.2786188140370517      0.8649520307275515    
  0.1601813170835378      0.1879458048541315      6.9524369093499545E-03
  1.0296509919140996E-02  2.4520887037044760E-02  7.0691517403408961E-02
  0.2295933255991148      0.2698155613920264      9.9017429822991824E-03
  1.4668693116896635E-02  3.4964243597457405E-02  0.1009898789147841    
  0.4981611189938950      0.5885515885428073      2.1040370334366526E-02
  3.1198711329323048E-02  7.4576945972113244E-02  0.2167269614738872    
   1.211935117268853       1.452280639179686      4.8577930474417600E-02
  7.2188137315538865E-02  0.1737201485202213      0.5123641367721250    
  0.1740026516966109      7.7961562826244854E-02  0.3748020113056402    
  0.4043328854540595      0.4197236452770633      0.3162685249467550    
  0.1601813170835378      7.5737554184937994E-02  0.3276966502299148    
  0.3537426997538900      0.3682807326284482      0.2810919207922514    
  1.8447265470598210E-02  6.9524369093499545E-03  5.0712476890846326E-02
  5.4387884120028218E-02  5.5144089720132784E-02  3.8402492390197963E-02
  2.6067707235857723E-02  9.9017429822991819E-03  7.0538111846014330E-02
  7.5692120052568021E-02  7.6902556020719423E-02  5.3867992852759431E-02
  5.4060345504926859E-02  2.1040370334366526E-02  0.1397488678906474    
  0.1501799235600756      0.1534355100364095      0.1092636123944722    
  0.1182959367667119      4.8577930474417602E-02  0.2807210554671436    
  0.3023490930311445      0.3116670369515589      0.2284797744353400    
  0.2486432458719778      0.1163295724607973      0.4043328854540595    
  0.4520250501546330      0.5093056758301419      0.4250410346421381    
  0.2295933255991148      0.1133114093594978      0.3537426997538900    
  0.3957666493143135      0.4473895188880798      0.3784865856196124    
  2.6067707235857724E-02  1.0296509919140996E-02  5.4387884120028218E-02
  6.0407637036617036E-02  6.6365751758219084E-02  5.1099749836530903E-02
  3.6857258337260164E-02  1.4668693116896634E-02  7.5692120052568021E-02
  8.4119672739952887E-02  9.2614309544539574E-02  7.1725685799815211E-02
  7.6569656214150765E-02  3.1198711329323048E-02  0.1501799235600756    
  0.1671665596100045      0.1851271962515700      0.1457627737159975    
  0.1681645033085976      7.2188137315538867E-02  0.3023490930311445    
  0.3373820236017586      0.3772031507786417      0.3058923267548230    
  0.5341230962244306      0.2836204614414205      0.4197236452770633    
  0.5093056758301419      0.6994750728636499      0.7631284702503586    
  0.4981611189938950      0.2786188140370517      0.3682807326284482    
  0.4473895188880798      0.6171904839440139      0.6841003401955339    
  5.4060345504926859E-02  2.4520887037044760E-02  5.5144089720132784E-02
  6.6365751758219085E-02  8.8505603243497901E-02  8.8791922597925628E-02
  7.6569656214150765E-02  3.4964243597457405E-02  7.6902556020719425E-02
  9.2614309544539575E-02  0.1237908603727584      0.1248892743336648    
  0.1599219208489645      7.4576945972113244E-02  0.1534355100364095    
  0.1851271962515700      0.2490225516930105      0.2553441406209707    
  0.3552351356600790      0.1737201485202213      0.3116670369515589    
  0.3772031507786417      0.5129664684951378      0.5421101370929640    
   1.267155648346271      0.8626677929136415      0.3162685249467550    
  0.4250410346421382      0.7631284702503586       1.268251502242934    
   1.211935117268853      0.8649520307275515      0.2810919207922514    
  0.3784865856196124      0.6841003401955339       1.159136755664901    
  0.1182959367667119      7.0691517403408965E-02  3.8402492390197963E-02
  5.1099749836530904E-02  8.8791922597925630E-02  0.1359523473986647    
  0.1681645033085976      0.1009898789147841      5.3867992852759432E-02
  7.1725685799815211E-02  0.1248892743336648      0.1921092501981476    
  0.3552351356600790      0.2167269614738872      0.1092636123944722    
  0.1457627737159975      0.2553441406209707      0.3982703096664796    
  0.8091224970911469      0.5123641367721250      0.2284797744353400    
  0.3058923267548230      0.5421101370929640      0.8696086061556704    
   2.206575886873337       2.341737991138833      0.1601813170835378    
  0.2295933255991148      0.4981611189938950       1.211935117268853    
   2.759058863625510       3.017675959538236      0.1879458048541315    
